ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
1750,4254,thorac esophagoenter nec,other intrathoracic esophagoenterostomy
1751,4255,thorac lg bowel interpos,intrathoracic esophageal anastomosis with interposition of colon
1752,4256,thorac esophagocolos nec,other intrathoracic esophagocolostomy
1753,4258,thorac interposition nec,intrathoracic esophageal anastomosis with other interposition
1754,4259,thorac esophag anast nec,other intrathoracic anastomosis of esophagus
1755,4261,stern esophagoesophagost,antesternal esophagoesophagostomy
1756,4262,stern esophagogastrostom,antesternal esophagogastrostomy
1757,4263,stern sm bowel interpos,antesternal esophageal anastomosis with interposition of small bowel
1758,4264,stern esophagoenter nec,other antesternal esophagoenterostomy
1759,4265,stern lg bowel interpos,antesternal esophageal anastomosis with interposition of colon
1760,4266,stern esophagocolos nec,other antesternal esophagocolostomy
1761,4268,stern interposition nec,other antesternal esophageal anastomosis with interposition
1762,4269,stern esophag anast nec,other antesternal anastomosis of esophagus
1763,427,esophagomyotomy,esophagomyotomy
1764,4281,insert perm tube esophag,insertion of permanent tube into esophagus
1765,4282,suture esophageal lacer,suture of laceration of esophagus
1766,4283,esophagostomy closure,closure of esophagostomy
1767,4284,esoph fistula repair nec,"repair of esophageal fistula, not elsewhere classified"
1768,4285,esophag stricture repair,repair of esophageal stricture
1769,4286,prod subq tunnel no anas,production of subcutaneous tunnel without esophageal anastomosis
1770,4287,esophageal graft nec,other graft of esophagus
1771,4289,esophageal repair nec,other repair of esophagus
1772,4291,ligation esoph varix,ligation of esophageal varices
1773,4292,esophageal dilation,dilation of esophagus
1774,4299,esophageal operation nec,other operations on esophagus
1775,430,gastrotomy,gastrotomy
1776,4311,percu endosc gastrostomy,percutaneous [endoscopic] gastrostomy [peg]
1777,4319,other gastrostomy,other gastrostomy
1778,433,pyloromyotomy,pyloromyotomy
1779,4341,endosc destr stomach les,endoscopic excision or destruction of lesion or tissue of stomach
1780,4342,local gastr excision nec,local excision of other lesion or tissue of stomach
1781,4349,local gastr destruct nec,other destruction of lesion or tissue of stomach
1782,435,proximal gastrectomy,partial gastrectomy with anastomosis to esophagus
1783,436,distal gastrectomy,partial gastrectomy with anastomosis to duodenum
1784,437,part gastrec w jej anast,partial gastrectomy with anastomosis to jejunum
1785,4381,part gast w jej transpos,partial gastrectomy with jejunal transposition
1786,4382,lap vertical gastrectomy,laparoscopic vertical (sleeve) gastrectomy
1787,4921,anoscopy,anoscopy
1788,4922,perianal biopsy,biopsy of perianal tissue
1789,4923,anal biopsy,biopsy of anus
1790,4929,anal/perian dx proc nec,other diagnostic procedures on anus and perianal tissue
1791,4931,endosc destruc anus les,endoscopic excision or destruction of lesion or tissue of anus
1792,4939,other destruc anus les,other local excision or destruction of lesion or tissue of anus
1793,4941,hemorrhoid reduction,reduction of hemorrhoids
1794,4942,hemorrhoid injection,injection of hemorrhoids
1795,4943,hemorrhoid cauterizat,cauterization of hemorrhoids
1796,4944,hemorrhoid cryotherapy,destruction of hemorrhoids by cryotherapy
1797,4945,hemorrhoid ligation,ligation of hemorrhoids
1798,4946,hemorrhoidectomy,excision of hemorrhoids
1799,4947,hemorrhoid evacuation,evacuation of thrombosed hemorrhoids
1800,4949,hemorrhoid procedure nec,other procedures on hemorrhoids
1801,4951,left lat sphincterotomy,left lateral anal sphincterotomy
1802,4952,post sphincterotomy,posterior anal sphincterotomy
1803,4959,anal sphincterotomy nec,other anal sphincterotomy
1804,496,excision of anus,excision of anus
1805,4971,suture anal laceration,suture of laceration of anus
1806,4972,anal cerclage,anal cerclage
1807,4973,closure of anal fistula,closure of anal fistula
1808,4974,gracilis musc transplan,gracilis muscle transplant for anal incontinence
1809,4975,impl or rev art anal sph,implantation or revision of artificial anal sphincter
1810,4976,remov art anal sphincter,removal of artificial anal sphincter
1811,4979,anal sphinct repair nec,other repair of anal sphincter
1812,4991,incision of anal septum,incision of anal septum
1813,4992,insert subq anal stimul,insertion of subcutaneous electrical anal stimulator
1814,4993,anal incision nec,other incision of anus
1815,4994,reduction anal prolapse,reduction of anal prolapse
1816,4995,control anal hemorrhage,control of (postoperative) hemorrhage of anus
1817,4999,anal operation nec,other operations on anus
1818,500,hepatotomy,hepatotomy
1819,5011,closed liver biopsy,closed (percutaneous) [needle] biopsy of liver
1820,6929,uterus/adnexa repair nec,other repair of uterus and supporting structures
1821,6941,suture uterine lacerat,suture of laceration of uterus
1822,6942,closure uterine fistula,closure of fistula of uterus
1823,6949,uterine repair nec,other repair of uterus
1824,6951,aspirat curet-preg termi,aspiration curettage of uterus for termination of pregnancy
1825,6952,aspirat curet-post deliv,aspiration curettage following delivery or abortion
1826,7499,cesarean section nos,other cesarean section of unspecified type
1827,750,intra-amnion inj for ab,intra-amniotic injection for abortion
1828,7531,amnioscopy,amnioscopy
1829,7532,fetal ekg,fetal ekg (scalp)
1830,7996,tibia/fibula inj op nos,"unspecified operation on bone injury, tibia and fibula"
1831,7997,metatars/tars inj op nos,"unspecified operation on bone injury, tarsals and metatarsals"
1832,7998,toe injury operation nos,"unspecified operation on bone injury, phalanges of foot"
1833,7999,unspec op-bone inj nec,"unspecified operation on bone injury, other specified bone"
1834,8000,arth/pros rem wo rep nos,"arthrotomy for removal of prosthesis without replacement, unspecified site"
1835,8001,arth/pros rem wo re-shld,"arthrotomy for removal of prosthesis without replacement, shoulder"
1836,8002,arth/pros rem wo rep-elb,"arthrotomy for removal of prosthesis without replacement, elbow"
1837,8003,arth/pros rem wo re-wrst,"arthrotomy for removal of prosthesis without replacement, wrist"
1838,8283,repair of macrodactyly,repair of macrodactyly
1839,8284,repair of mallet finger,repair of mallet finger
1840,8285,other tenodesis of hand,other tenodesis of hand
1841,8286,other tenoplasty of hand,other tenoplasty of hand
1842,8289,hand plastic op nec,other plastic operations on hand
1843,8291,lysis of hand adhesions,lysis of adhesions of hand
1844,8292,aspiration bursa of hand,aspiration of bursa of hand
1845,8293,aspir soft tiss hand nec,aspiration of other soft tissue of hand
1846,8294,inject bursa of hand,injection of therapeutic substance into bursa of hand
1847,8295,inject tendon of hand,injection of therapeutic substance into tendon of hand
1848,8296,hand sft tissu injec nec,other injection of locally-acting therapeutic substance into soft tissue of hand
1849,8299,hand mus/ten/fas/ops nec,"other operations on muscle, tendon, and fascia of hand"
1850,8301,tendon sheath explorat,exploration of tendon sheath
1851,8302,myotomy,myotomy
1852,8303,bursotomy,bursotomy
1853,8309,soft tissue incision nec,other incision of soft tissue
1854,8311,achillotenotomy,achillotenotomy
1855,8312,adductor tenotomy of hip,adductor tenotomy of hip
1856,8313,other tenotomy,other tenotomy
1857,8314,fasciotomy,fasciotomy
1858,8319,soft tissue division nec,other division of soft tissue
1859,8321,open biopsy soft tissue,open biopsy of soft tissue
1860,8329,soft tissue dx proc nec,"other diagnostic procedures on muscle, tendon, fascia, and bursa, including that of hand"
1861,8331,excis les tendon sheath,excision of lesion of tendon sheath
1862,8332,excis lesion of muscle,excision of lesion of muscle
1863,8339,exc les soft tissue nec,excision of lesion of other soft tissue
1864,8341,tendon excision for grft,excision of tendon for graft
1865,8342,other tenonectomy,other tenonectomy
1866,8343,musc/fasc excis for grft,excision of muscle or fascia for graft
1867,8344,other fasciectomy,other fasciectomy
1868,8345,other myectomy,other myectomy
1869,8349,other soft tissue excis,other excision of soft tissue
1870,6959,aspir curett uterus nec,other aspiration curettage of uterus
1871,696,menstrual extraction,menstrual extraction or regulation
1872,697,insertion of iud,insertion of intrauterine contraceptive device
1873,6991,insert uterine device,insertion of therapeutic device into uterus
1874,6992,artificial insemination,artificial insemination
1875,6993,insertion of laminaria,insertion of laminaria
1876,6994,man replace invert uter,manual replacement of inverted uterus
1877,6995,incision of cervix,incision of cervix
1878,6996,remove cervical cerclage,removal of cerclage material from cervix
1879,6997,remove penetrat cerv fb,removal of other penetrating foreign body from cervix
1880,6998,uterine support op nec,other operations on supporting structures of uterus
1881,6999,uterine operation nec,other operations on cervix and uterus
1882,7011,hymenotomy,hymenotomy
1883,7012,culdotomy,culdotomy
1884,7013,intralum vag adhesiolys,lysis of intraluminal adhesions of vagina
1885,7014,vaginotomy nec,other vaginotomy
1886,7021,vaginoscopy,vaginoscopy
1887,7022,culdoscopy,culdoscopy
1888,7023,cul-de-sac biopsy,biopsy of cul-de-sac
1889,7024,vaginal biopsy,vaginal biopsy
1890,7029,vagin/cul-de-sac dx nec,other diagnostic procedures on vagina and cul-de-sac
1891,7031,hymenectomy,hymenectomy
1892,7032,excis cul-de-sac lesion,excision or destruction of lesion of cul-de-sac
1893,7033,excision vaginal lesion,excision or destruction of lesion of vagina
1894,704,vaginal obliteration,obliteration and total excision of vagina
1895,7050,cystocel/rectocel repair,repair of cystocele and rectocele
1896,7051,cystocele repair,repair of cystocele
1897,7052,rectocele repair,repair of rectocele
1898,7053,cysto & recto w grf/pros,repair of cystocele and rectocele with graft or prosthesis
1899,7054,rep cystocel w grft/pros,repair of cystocele with graft or prosthesis
1900,7055,rep rectocele w grf/pros,repair of rectocele with graft or prosthesis
1901,7061,vaginal construction,vaginal construction
1902,7062,vaginal reconstruction,vaginal reconstruction
1903,7063,vaginal const w grf/pros,vaginal construction with graft or prosthesis
1904,7064,vag reconst w grft/pros,vaginal reconstruction with graft or prosthesis
1905,7533,fetal blood sample/bx,fetal blood sampling and biopsy
1906,7534,other fetal monitoring,other fetal monitoring
1907,7535,dx proc fetus/amnion nec,other diagnostic procedures on fetus and amnion
1908,7536,correction fetal defect,correction of fetal defect
1909,7537,amnioinfusion,amnioinfusion
1910,7538,fetal pulse oximetry,fetal pulse oximetry
1911,7550,repair ob lac uterus nos,"repair of current obstetric laceration of uterus, not otherwise specified"
1912,7551,repair ob lacerat cervix,repair of current obstetric laceration of cervix
1913,7552,repair ob lac corp uteri,repair of current obstetric laceration of corpus uteri
1914,8004,arth/pros rem wo rep-hnd,"arthrotomy for removal of prosthesis without replacement, hand and finger"
1915,8005,arth/pros rem wo rep-hip,"arthrotomy for removal of prosthesis without replacement, hip"
1916,8006,arth/pros rem wo re-knee,"arthrotomy for removal of prosthesis without replacement, knee"
1917,8007,arth/pros rem wo rep-ank,"arthrotomy for removal of prosthesis without replacement, ankle"
1918,8008,arth/pros rem wo re-foot,"arthrotomy for removal of prosthesis without replacement, foot and toe"
1919,8361,tendon sheath suture,suture of tendon sheath
1920,8362,delayed tendon suture,delayed suture of tendon
1921,8363,rotator cuff repair,rotator cuff repair
1922,8364,other suture of tendon,other suture of tendon
1923,8365,other muscle/fasc suture,other suture of muscle or fascia
1924,8371,tendon advancement,advancement of tendon
1925,8372,tendon recession,recession of tendon
1926,8373,tendon reattachment,reattachment of tendon
1927,8374,muscle reattachment,reattachment of muscle
1928,8375,tendon trnsfr/transplant,tendon transfer or transplantation
1929,8376,other tendon transposit,other tendon transposition
1930,8377,muscle trnsfr/transplant,muscle transfer or transplantation
1931,8379,other muscle transposit,other muscle transposition
1932,8381,tendon graft,tendon graft
1933,8382,muscle or fascia graft,graft of muscle or fascia
1934,8383,tendon pulley reconstruc,tendon pulley reconstruction other than hand
1935,8384,clubfoot release nec,"release of clubfoot, not elsewhere classified"
1936,8385,musc/tend lng change nec,other change in muscle or tendon length
1937,8386,quadricepsplasty,quadricepsplasty
1938,8387,other plastic ops muscle,other plastic operations on muscle
1939,8388,other plastic ops tendon,other plastic operations on tendon
1940,8389,other plastic ops fascia,other plastic operations on fascia
1941,8391,adhesiolysis mus/ten/fas,"lysis of adhesions of muscle, tendon, fascia, and bursa"
1942,8392,insert skel musc stimula,insertion or replacement of skeletal muscle stimulator
1943,8393,remov skel musc stimulat,removal of skeletal muscle stimulator
1944,8394,aspiration of bursa,aspiration of bursa
1945,7071,suture vagina laceration,suture of laceration of vagina
1946,7072,repair colovagin fistula,repair of colovaginal fistula
1947,7073,repair rectovag fistula,repair of rectovaginal fistula
1948,7074,rep vaginoent fistul nec,repair of other vaginoenteric fistula
1949,7075,repair vag fistula nec,repair of other fistula of vagina
1950,7076,hymenorrhaphy,hymenorrhaphy
1951,7077,vaginal suspens & fixat,vaginal suspension and fixation
1952,7078,vag susp/fix w grft/pros,vaginal suspension and fixation with graft or prosthesis
1953,7079,vaginal repair nec,other repair of vagina
1954,708,vaginal vault obliterat,obliteration of vaginal vault
1955,7091,vaginal operation nec,other operations on vagina
1956,7092,cul-de-sac operation nec,other operations on cul-de-sac
1957,7093,cul-de-sac grf/pros nec,other operations on cul-de-sac with graft or prosthesis
1958,7094,insert biological graft,insertion of biological graft
1959,7095,insert synth graft/prost,insertion of synthetic graft or prosthesis
1960,7101,vulvar adhesiolysis,lysis of vulvar adhesions
1961,7109,incis vulva/perineum nec,other incision of vulva and perineum
1962,7111,vulvar biopsy,biopsy of vulva
1963,7561,repair ob lac blad/ureth,repair of current obstetric laceration of bladder and urethra
1964,7562,repair ob lac rect/anus,repair of current obstetric laceration of rectum and sphincter ani
1965,7569,repair ob laceration nec,repair of other current obstetric laceration
1966,757,manual explor uterus p/p,"manual exploration of uterine cavity, postpartum"
1967,758,ob tamponade uterus/vag,obstetric tamponade of uterus or vagina
1968,7591,evac ob inc hemat perin,evacuation of obstetrical incisional hematoma of perineum
1969,7592,evac ob hemat vulva/vag,evacuation of other hematoma of vulva or vagina
1970,7593,surg corr invert uterus,surgical correction of inverted uterus
1971,7594,man replac invert uterus,immediate postpartum manual replacement of inverted uterus
1972,8009,arth/pros rem wo rep nec,"arthrotomy for removal of prosthesis without replacement, other specified sites"
1973,8010,other arthrotomy nos,"other arthrotomy, unspecified site"
1974,8011,oth arthrotomy-shoulder,"other arthrotomy, shoulder"
1975,8012,oth arthrotomy-elbow,"other arthrotomy, elbow"
1976,8395,soft tissue aspirat nec,aspiration of other soft tissue
1977,8396,injection into bursa,injection of therapeutic substance into bursa
1978,8397,injection into tendon,injection of therapeutic substance into tendon
1979,8398,soft tissue inject nec,injection of locally acting therapeutic substance into other soft tissue
1980,8399,mus/ten/fas/bur op nec,"other operations on muscle, tendon, fascia, and bursa"
1981,8400,upper limb amputat nos,"upper limb amputation, not otherwise specified"
1982,8401,finger amputation,amputation and disarticulation of finger
1983,8402,thumb amputation,amputation and disarticulation of thumb
1984,8403,amputation through hand,amputation through hand
1985,8404,disarticulation of wrist,disarticulation of wrist
1986,8405,amputation thru forearm,amputation through forearm
1987,8406,disarticulation of elbow,disarticulation of elbow
1988,8407,amputation thru humerus,amputation through humerus
1989,8408,shoulder disarticulation,disarticulation of shoulder
1990,8409,forequarter amputation,interthoracoscapular amputation
1991,8410,lower limb amputat nos,"lower limb amputation, not otherwise specified"
1992,8411,toe amputation,amputation of toe
1993,8412,amputation through foot,amputation through foot
1994,8413,disarticulation of ankle,disarticulation of ankle
1995,8414,amputat through malleoli,amputation of ankle through malleoli of tibia and fibula
1996,8415,below knee amputat nec,other amputation below knee
1997,8416,disarticulation of knee,disarticulation of knee
1998,8417,above knee amputation,amputation above knee
1999,8418,disarticulation of hip,disarticulation of hip
2000,8419,hindquarter amputation,abdominopelvic amputation
2001,8421,thumb reattachment,thumb reattachment
2002,8422,finger reattachment,finger reattachment
2003,8423,forearm/wrist/hand reatt,"forearm, wrist, or hand reattachment"
2004,8424,upper arm reattachment,upper arm reattachment
2005,8425,toe reattachment,toe reattachment
2006,8426,foot reattachment,foot reattachment
2007,8427,lower leg/ankle reattach,lower leg or ankle reattachment
2008,8428,thigh reattachment,thigh reattachment
2009,8429,reattachment nec,other reattachment of extremity
2010,8440,implnt/fit pros limb nos,"implantation or fitting of prosthetic limb device, not otherwise specified"
2011,8441,fit up arm/should prosth,fitting of prosthesis of upper arm and shoulder
2012,8442,fit lo arm/hand prosthes,fitting of prosthesis of lower arm and hand
2013,8443,fit arm prosthesis nos,"fitting of prosthesis of arm, not otherwise specified"
2014,8444,implant arm prosthesis,implantation of prosthetic device of arm
2015,8445,fit above knee prosthes,fitting of prosthesis above knee
2016,8446,fit below knee prosthes,fitting of prosthesis below knee
2017,8447,fit leg prosthesis nos,"fitting of prosthesis of leg, not otherwise specified"
2018,7119,vulvar diagnos proc nec,other diagnostic procedures on vulva
2019,7599,obstetric operation nec,other obstetric operations
2020,7601,facial bone sequestrect,sequestrectomy of facial bone
2021,7609,facial bone incision nec,other incision of facial bone
2022,7611,facial bone biopsy,biopsy of facial bone
2023,7619,facial bone dx proc nec,other diagnostic procedures on facial bones and joints
2024,7631,partial mandibulectomy,partial mandibulectomy
2025,7639,part facial ostectom nec,partial ostectomy of other facial bone
2026,8013,oth arthrotomy-wrist,"other arthrotomy, wrist"
2027,8014,oth arthrotomy-hand/fngr,"other arthrotomy, hand and finger"
2028,8015,oth arthrotomy-hip,"other arthrotomy, hip"
2029,8016,oth arthrotomy-knee,"other arthrotomy, knee"
2030,8017,oth arthrotomy-ankle,"other arthrotomy, ankle"
2031,8519,breast dx procedure nec,other diagnostic procedures on breast
2032,8520,breast tissu destruc nos,"excision or destruction of breast tissue, not otherwise specified"
2033,7121,percutan bartholin aspir,percutaneous aspiration of bartholin's gland (cyst)
2034,7122,incise bartholin's gland,incision of bartholin's gland (cyst)
2035,7123,bartholin gland marsup,marsupialization of bartholin's gland (cyst)
2036,7124,destruc bartholin gland,excision or other destruction of bartholin's gland (cyst)
2037,7129,bartholin's gland op nec,other operations on bartholin's gland
2038,7641,tot mandibulec w reconst,total mandibulectomy with synchronous reconstruction
2039,7642,total mandibulectomy nec,other total mandibulectomy
2040,7643,mandibular reconst nec,other reconstruction of mandible
2041,7644,tot face ostect w recons,total ostectomy of other facial bone with synchronous reconstruction
2042,7645,tot face bone ostect nec,other total ostectomy of other facial bone
2043,7646,facial bone reconstr nec,other reconstruction of other facial bone
2044,8018,oth arthrotomy-foot/toe,"other arthrotomy, foot and toe"
2045,8019,other arthrotomy nec,"other arthrotomy, other specified sites"
2046,8020,arthroscopy nos,"arthroscopy, unspecified site"
2047,8021,shoulder arthroscopy,"arthroscopy, shoulder"
2048,8022,elbow arthroscopy,"arthroscopy, elbow"
2049,8023,wrist arthroscopy,"arthroscopy, wrist"
2050,8024,hand & finger arthroscop,"arthroscopy, hand and finger"
2051,8025,hip arthroscopy,"arthroscopy, hip"
2052,8026,knee arthroscopy,"arthroscopy, knee"
2053,8027,ankle arthroscopy,"arthroscopy, ankle"
2054,8028,foot & toe arthroscopy,"arthroscopy, foot and toe"
2055,8029,arthroscopy nec,"arthroscopy, other specified sites"
2056,8030,joint biopsy nos,"biopsy of joint structure, unspecified site"
2057,8542,bilat simple mastectomy,bilateral simple mastectomy
2058,8543,unilat exten simp mastec,unilateral extended simple mastectomy
2059,8544,bilat extend simp mastec,bilateral extended simple mastectomy
2060,8545,unilat radical mastectom,unilateral radical mastectomy
2061,8546,bilat radical mastectomy,bilateral radical mastectomy
2062,8547,unil ext rad mastectomy,unilateral extended radical mastectomy
2063,8548,bil exten rad mastectomy,bilateral extended radical mastectomy
2064,8550,augment mammoplasty nos,"augmentation mammoplasty, not otherwise specified"
2065,8551,unil breast injec-augmen,unilateral injection into breast for augmentation
2066,8552,bil breast injec-augment,bilateral injection into breast for augmentation
2067,8553,unilat breast implant,unilateral breast implant
2068,8554,bilateral breast implant,bilateral breast implant
2069,8555,fat graft to breast,fat graft to breast
2070,856,mastopexy,mastopexy
2071,8570,totl reconstc breast nos,"total reconstruction of breast, not otherwise specified"
2072,8571,latiss dorsi myocut flap,latissimus dorsi myocutaneous flap
2073,8572,"tram flap, pedicled","transverse rectus abdominis myocutaneous (tram) flap, pedicled"
2074,8573,"tram flap, free","transverse rectus abdominis myocutaneous (tram) flap, free"
2075,8574,"diep flap, free","deep inferior epigastric artery perforator (diep) flap, free"
2076,8575,"siea flap, free","superficial inferior epigastric artery (siea) flap, free"
2077,8576,"gap flap, free","gluteal artery perforator (gap) flap, free"
2078,8579,totl reconst breast nec,other total reconstruction of breast
2079,8581,suture breast laceration,suture of laceration of breast
2080,8582,breast split-thick graft,split-thickness graft to breast
2081,8583,breast full-thick graft,full-thickness graft to breast
2082,8584,breast pedicle graft,pedicle graft to breast
2083,8585,breast muscle flap graft,muscle flap graft to breast
2084,8586,transposition of nipple,transposition of nipple
2085,8587,nipple repair nec,other repair or reconstruction of nipple
2086,8589,mammoplasty nec,other mammoplasty
2087,8591,aspiration of breast,aspiration of breast
2088,8592,breast injection,injection of therapeutic agent into breast
2089,8593,breast implant revision,revision of implant of breast
2090,8594,breast implant removal,removal of implant of breast
2091,8595,inser breast tissu expan,insertion of breast tissue expander
2092,8596,remov breast tissu expan,removal of breast tissue expander
2093,8599,breast operation nec,other operations on the breast
2094,8601,aspiration skin & subq,aspiration of skin and subcutaneous tissue
2095,8602,skin defect tattooing,injection or tattooing of skin lesion or defect
2096,8603,incision pilonidal sinus,incision of pilonidal sinus or cyst
2097,8604,other skin & subq i & d,other incision with drainage of skin and subcutaneous tissue
2098,8605,removal fb/dev from skin,incision with removal of foreign body or device from skin and subcutaneous tissue
2099,8606,insert infusion pump,insertion of totally implantable infusion pump
2100,8607,insert vasc access dev,insertion of totally implantable vascular access device [vad]
2101,8609,skin & subq incision nec,other incision of skin and subcutaneous tissue
2102,8611,closed bx skin/subq tiss,closed biopsy of skin and subcutaneous tissue
2103,8619,skin & subq dx proc nec,other diagnostic procedures on skin and subcutaneous tissue
2104,7161,unilateral vulvectomy,unilateral vulvectomy
2105,7661,cl osteoplasty mand rami,closed osteoplasty [osteotomy] of mandibular ramus
2106,7662,open osteoplas mand rami,open osteoplasty [osteotomy] of mandibular ramus
2107,7663,osteoplasty mandible bdy,osteoplasty [osteotomy] of body of mandible
2108,7664,mand orthognathic op nec,other orthognathic surgery on mandible
2109,7665,seg osteoplasty maxilla,segmental osteoplasty [osteotomy] of maxilla
2110,7666,tot osteoplasty maxilla,total osteoplasty [osteotomy] of maxilla
2111,7667,reduction genioplasty,reduction genioplasty
2112,7668,augmentation genioplasty,augmentation genioplasty
2113,7669,facial bone repair nec,other facial bone repair
2114,7670,reduction facial fx nos,"reduction of facial fracture, not otherwise specified"
2115,7671,cl reduct malar/zygo fx,closed reduction of malar and zygomatic fracture
2116,7672,opn reduct malar/zygo fx,open reduction of malar and zygomatic fracture
2117,7673,cl reduct maxillary fx,closed reduction of maxillary fracture
2118,7674,open reduct maxillary fx,open reduction of maxillary fracture
2119,7675,cl reduct mandible fx,closed reduction of mandibular fracture
2120,7676,open reduct mandible fx,open reduction of mandibular fracture
2121,7677,open reduct alveolar fx,open reduction of alveolar fracture
2122,7678,cl reduct facial fx nec,other closed reduction of facial fracture
2123,7679,open reduct face fx nec,other open reduction of facial fracture
2124,7691,bone graft to face bone,bone graft to facial bone
2125,7692,syn implant to face bone,insertion of synthetic implant in facial bone
2126,7693,clos reduct tm dislocat,closed reduction of temporomandibular dislocation
2127,7694,open reduct tm dislocat,open reduction of temporomandibular dislocation
2128,7695,tm manipulation nec,other manipulation of temporomandibular joint
2129,7696,injec therap sbst tm jnt,injection of therapeutic substance into temporomandibular joint
2130,7697,remove int fix face bone,removal of internal fixation device from facial bone
2131,7699,facial bone/jnt op nec,other operations on facial bones and joints
2132,7700,sequestrectomy nos,"sequestrectomy, unspecified site"
2133,7701,chest cage sequestrec,"sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]"
2134,7702,humerus sequestrectomy,"sequestrectomy, humerus"
2135,7703,radius & ulna sequestrec,"sequestrectomy, radius and ulna"
2136,7704,metacarp/carp sequestrec,"sequestrectomy, carpals and metacarpals"
2137,7705,femoral sequestrectomy,"sequestrectomy, femur"
2138,7706,patellar sequestrectomy,"sequestrectomy, patella"
2139,8031,shoulder joint biopsy,"biopsy of joint structure, shoulder"
2140,8032,elbow joint biopsy,"biopsy of joint structure, elbow"
2141,8033,wrist joint biopsy,"biopsy of joint structure, wrist"
2142,8034,hand/finger joint biopsy,"biopsy of joint structure, hand and finger"
2143,8448,implant leg prosthesis,implantation of prosthetic device of leg
2144,8451,ins spinal fusion device,insertion of interbody spinal fusion device
2145,8452,insert recombinant bmp,insertion of recombinant bone morphogenetic protein
2146,8453,imp limb length kinetic,implantation of internal limb lengthening device with kinetic distraction
2147,8454,impl other limb length,implantation of other internal limb lengthening device
2148,8455,ins bone void filler,insertion of bone void filler
2149,8456,ins or rep cement spacer,insertion or replacement of (cement) spacer
2150,8457,removal of cement spacer,removal of (cement) spacer
2151,8459,insert othr spin device,insertion of other spinal devices
2152,8460,insert disc pros nos,"insertion of spinal disc prosthesis, not otherwise specified"
2153,8461,ins part disc pros cerv,"insertion of partial spinal disc prosthesis, cervical"
2154,8462,ins tot disc prost cerv,"insertion of total spinal disc prosthesis, cervical"
2155,8463,ins spin disc pros thor,"insertion of spinal disc prosthesis, thoracic"
2156,8464,ins part disc pros lumb,"insertion of partial spinal disc prosthesis, lumbosacral"
2157,8465,ins totl disc pros lumb,"insertion of total spinal disc prosthesis, lumbosacral"
2158,8466,revise disc prost cerv,"revision or replacement of artificial spinal disc prosthesis, cervical"
2159,8467,revise disc prost thora,"revision or replacement of artificial spinal disc prosthesis, thoracic"
2160,8468,revise disc prosth lumb,"revision or replacement of artificial spinal disc prosthesis, lumbosacral"
2161,8469,revise disc prosth nos,"revision or replacement of artificial spinal disc prosthesis, not otherwise specified"
2162,8471,app ext fix dev-monoplan,"application of external fixator device, monoplanar system"
2163,8472,app ext fix dev-ring sys,"application of external fixator device, ring system"
2164,8473,app hybrid ext fix dev,application of hybrid external fixator device
2165,8480,ins/repl interspine dev,insertion or replacement of interspinous process device(s)
2166,8481,rev interspine device,revision of interspinous process device(s)
2167,8482,ins/repl pdcl stabil dev,insertion or replacement of pedicle-based dynamic stabilization device(s)
2168,8483,rev pedcl dyn stabil dev,revision of pedicle-based dynamic stabilization device(s)
2169,8484,ins/repl facet replc dev,insertion or replacement of facet replacement device(s)
2170,8485,rev facet replace device,revision of facet replacement device(s)
2171,8491,amputation nos,"amputation, not otherwise specified"
2172,8492,separat equal join twin,separation of equal conjoined twins
2173,8493,separat unequl join twin,separation of unequal conjoined twins
2174,8494,ins strn fix w rgd plate,insertion of sternal fixation device with rigid plates
2175,8499,musculoskeletal op nec,other operations on musculoskeletal system
2176,850,mastotomy,mastotomy
2177,7162,bilateral vulvectomy,bilateral vulvectomy
2178,7171,suture vulvar laceration,suture of laceration of vulva or perineum
2179,7172,repair vulvar fistula,repair of fistula of vulva or perineum
2180,7707,tibia/fibula sequestrec,"sequestrectomy, tibia and fibula"
2181,7708,metatar/tar sequestrec,"sequestrectomy, tarsals and metatarsals"
2182,7709,sequestrectomy nec,"sequestrectomy, other bones"
2183,7710,other bone incision nos,"other incision of bone without division, unspecified site"
2184,7711,other chest cage incis,"other incision of bone without division, scapula, clavicle, and thorax [ribs and sternum]"
2185,7712,other humerus incision,"other incision of bone without division, humerus"
2186,7713,other radius/ulna incis,"other incision of bone without division, radius and ulna"
2187,7714,oth metacarp/carp incis,"other incision of bone without division, carpals and metacarpals"
2188,7715,other femoral incision,"other incision of bone without division, femur"
2189,7716,other patellar incision,"other incision of bone without division, patella"
2190,7717,other tibia/fibula incis,"other incision of bone without division, tibia and fibula"
2191,7718,oth metatars/tars incis,"other incision of bone without division, tarsals and metatarsals"
2192,7719,bone incis w/o div nec,"other incision of bone without division, other bones"
2193,7720,wedge osteotomy nos,"wedge osteotomy, unspecified site"
2194,7721,chest cage wedg osteotom,"wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum]"
2195,5503,percu nephrostm w/o frag,percutaneous nephrostomy without fragmentation
2196,5504,percu nephrostmy w frag,percutaneous nephrostomy with fragmentation
2197,5511,pyelotomy,pyelotomy
2198,5512,pyelostomy,pyelostomy
2199,5521,nephroscopy,nephroscopy
2200,5522,pyeloscopy,pyeloscopy
2201,5523,closed renal biopsy,closed [percutaneous] [needle] biopsy of kidney
2202,5524,open renal biopsy,open biopsy of kidney
