ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
7279,80011,cl skull vlt fx w/o coma,"closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness"
7280,80012,cl skull vlt fx-brf coma,"closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
7281,80013,cl skull vlt fx-mod coma,"closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
7282,80014,cl skl vlt fx-proln coma,"closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
7283,80015,cl skul vlt fx-deep coma,"closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
7284,80016,cl skull vlt fx-coma nos,"closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
7285,80019,cl skl vlt fx-concus nos,"closed fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified"
7286,80020,cl skl vlt fx/mening hem,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
7287,80021,cl skull vlt fx w/o coma,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
7288,80022,cl skull vlt fx-brf coma,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
7289,80023,cl skull vlt fx-mod coma,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
7290,80024,cl skl vlt fx-proln coma,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
7291,80025,cl skul vlt fx-deep coma,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
7292,80026,cl skull vlt fx-coma nos,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
7293,80029,cl skl vlt fx-concus nos,"closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified"
7294,80030,cl skull vlt fx/hem nec,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
7295,80031,cl skull vlt fx w/o coma,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness"
7296,80032,cl skull vlt fx-brf coma,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
7297,80033,cl skull vlt fx-mod coma,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness"
7298,80034,cl skl vlt fx-proln coma,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
7299,80035,cl skul vlt fx-deep coma,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
7300,80036,cl skull vlt fx-coma nos,"closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
7301,8290,fracture nos-closed,"fracture of unspecified bone, closed"
7302,8291,fracture nos-open,"fracture of unspecified bone, open"
7303,8300,dislocation jaw-closed,closed dislocation of jaw
7304,8301,dislocation jaw-open,open dislocation of jaw
7305,83100,disloc shoulder nos-clos,"closed dislocation of shoulder, unspecified"
7306,83101,ant disloc humerus-close,closed anterior dislocation of humerus
7307,83102,post disloc humerus-clos,closed posterior dislocation of humerus
7308,83103,infer disloc humerus-cl,closed inferior dislocation of humerus
7309,83104,disloc acromioclavic-cl,closed dislocation of acromioclavicular (joint)
7310,83109,disloc shoulder nec-clos,"closed dislocation of shoulder, other"
7311,83110,disloc shoulder nos-open,"open dislocation of shoulder, unspecified"
7312,83111,ant disloc humerus-open,open anterior dislocation of humerus
7313,83112,post disloc humerus-open,open posterior dislocation of humerus
7314,83113,infer disloc humerus-opn,open inferior dislocation of humerus
7315,83114,disloc acromioclavic-opn,open dislocation of acromioclavicular (joint)
7316,83119,disloc shoulder nec-open,"open dislocation of shoulder, other"
7317,83200,dislocat elbow nos-close,"closed dislocation of elbow, unspecified"
7318,83201,ant disloc elbow-closed,closed anterior dislocation of elbow
7319,83202,post disloc elbow-closed,closed posterior dislocation of elbow
7320,83203,med disloc elbow-closed,closed medial dislocation of elbow
7321,83204,lat disloc elbow-closed,closed lateral dislocation of elbow
7322,83209,dislocat elbow nec-close,"closed dislocation of elbow, other"
7323,83210,dislocat elbow nos-open,"open dislocation of elbow, unspecified"
7324,83211,ant disloc elbow-open,open anterior dislocation of elbow
7325,83212,post disloc elbow-open,open posterior dislocation of elbow
7326,83213,med disloc elbow-open,open medial dislocation of elbow
7327,83214,lat dislocat elbow-open,open lateral dislocation of elbow
7328,83219,dislocat elbow nec-open,"open dislocation of elbow, other"
7329,8322,nursemaid's elbow,nursemaid's elbow
7330,83300,disloc wrist nos-closed,"closed dislocation of wrist, unspecified part"
7331,83301,disloc dist radiouln-cl,"closed dislocation of radioulnar (joint), distal"
7332,83302,disloc radiocarpal-clos,closed dislocation of radiocarpal (joint)
7333,83303,disloca midcarpal-closed,closed dislocation of midcarpal (joint)
7334,83304,disloc carpometacarp-cl,closed dislocation of carpometacarpal (joint)
7335,83305,disloc metacarpal-closed,"closed dislocation of metacarpal (bone), proximal end"
7336,83309,disloc wrist nec-closed,"closed dislocation of wrist, other"
7337,83310,dislocat wrist nos-open,"open dislocation of wrist, unspecified part"
7338,83311,disloc dist radiouln-opn,"open dislocation of radioulnar (joint), distal"
7339,83312,disloc radiocarpal-open,open dislocation of radiocarpal (joint)
7340,83313,dislocat midcarpal-open,open dislocation of midcarpal (joint)
7341,83314,disloc carpometacarp-opn,open dislocation of carpometacarpal (joint)
7342,83315,dislocat metacarpal-open,"open dislocation of metacarpal (bone), proximal end"
7343,83319,dislocat wrist nec-open,"open dislocation of wrist, other"
7344,83400,disl finger nos-closed,"closed dislocation of finger, unspecified part"
7345,83401,disloc metacarpophaln-cl,closed dislocation of metacarpophalangeal (joint)
7346,83402,disl interphaln hand-cl,"closed dislocation of interphalangeal (joint), hand"
7347,83410,disloc finger nos-open,"open dislocation of finger, unspecified part"
7348,83411,disl metacarpophalan-opn,open dislocation of metacarpophalangeal (joint)
7349,83412,disl interphaln hand-opn,"open dislocation interphalangeal (joint), hand"
7350,83500,dislocat hip nos-closed,"closed dislocation of hip, unspecified site"
7351,83501,posterior disloc hip-cl,closed posterior dislocation of hip
7352,83502,obturator disloc hip-cl,closed obturator dislocation of hip
7353,83503,ant disloc hip nec-clos,other closed anterior dislocation of hip
7354,83510,dislocation hip nos-open,"open dislocation of hip, unspecified site"
7355,83511,posterior disloc hip-opn,open posterior dislocation of hip
7356,83512,obturator disloc hip-opn,open obturator dislocation of hip
7357,69555,exfl d/t eryth 50-59 bdy,exfoliation due to erythematous condition involving 50-59 percent of body surface
7358,69556,exfl d/t eryth 60-69 bdy,exfoliation due to erythematous condition involving 60-69 percent of body surface
7359,69557,exfl d/t eryth 70-79 bdy,exfoliation due to erythematous condition involving 70-79 percent of body surface
7360,69558,exfl d/t eryth 80-89 bdy,exfoliation due to erythematous condition involving 80-89 percent of body surface
7361,69559,exfl d/t eryth >=90% bdy,exfoliation due to erythematous condition involving 90 percent or more of body surface
7362,69581,ritter's disease,ritter's disease
7363,69589,erythematous cond nec,other specified erythematous conditions
7364,6959,erythematous cond nos,unspecified erythematous condition
7365,6960,psoriatic arthropathy,psoriatic arthropathy
7366,6961,other psoriasis,other psoriasis
7367,6962,parapsoriasis,parapsoriasis
7368,6963,pityriasis rosea,pityriasis rosea
7369,6964,pityriasis rubra pilaris,pityriasis rubra pilaris
7370,6965,pityriasis nec & nos,other and unspecified pityriasis
7371,6968,psorias related dis nec,other psoriasis and similar disorders
7372,6970,lichen planus,lichen planus
7373,6971,lichen nitidus,lichen nitidus
7374,6978,lichen nec,"other lichen, not elsewhere classified"
7375,6979,lichen nos,"lichen, unspecified"
7376,6980,pruritus ani,pruritus ani
7377,6981,pruritus of genitalia,pruritus of genital organs
7378,6982,prurigo,prurigo
7379,6983,lichenification,lichenification and lichen simplex chronicus
7380,6984,dermatitis factitia,dermatitis factitia [artefacta]
7381,6988,pruritic conditions nec,other specified pruritic conditions
7382,6989,pruritic disorder nos,unspecified pruritic disorder
7383,700,corns and callosities,corns and callosities
7384,7010,circumscribe scleroderma,circumscribed scleroderma
7385,7011,"keratoderma, acquired","keratoderma, acquired"
7386,7012,acq acanthosis nigricans,acquired acanthosis nigricans
7387,7013,striae atrophicae,striae atrophicae
7388,7014,keloid scar,keloid scar
7389,7015,abnormal granulation nec,other abnormal granulation tissue
7390,7018,skin hypertro/atroph nec,other specified hypertrophic and atrophic conditions of skin
7391,7019,skin hypertro/atroph nos,unspecified hypertrophic and atrophic conditions of skin
7392,7028,other specf dermatoses,other specified dermatoses
7393,7030,ingrowing nail,ingrowing nail
7394,7038,diseases of nail nec,other specified diseases of nail
7395,7039,disease of nail nos,unspecified disease of nail
7396,70400,alopecia nos,"alopecia, unspecified"
7397,70401,alopecia areata,alopecia areata
7398,70402,telogen effluvium,telogen effluvium
7399,70409,alopecia nec,other alopecia
7400,7041,hirsutism,hirsutism
7401,7042,abnormalities of hair,abnormalities of the hair
7402,7043,variations in hair color,variations in hair color
7403,70441,pilar cyst,pilar cyst
7404,70442,trichilemmal cyst,trichilemmal cyst
7405,7048,hair diseases nec,other specified diseases of hair and hair follicles
7406,7049,hair disease nos,unspecified disease of hair and hair follicles
7407,7050,anhidrosis,anhidrosis
7408,7051,prickly heat,prickly heat
7409,70521,primary focal hyprhidros,primary focal hyperhidrosis
7410,70522,sec focal hyperhidrosis,secondary focal hyperhidrosis
7411,70581,dyshidrosis,dyshidrosis
7412,70582,fox-fordyce disease,fox-fordyce disease
7413,70583,hidradenitis,hidradenitis
7414,70589,sweat gland disorder nec,other specified disorders of sweat glands
7415,7059,sweat gland disorder nos,unspecified disorder of sweat glands
7416,7060,acne varioliformis,acne varioliformis
7417,7061,acne nec,other acne
7418,7062,sebaceous cyst,sebaceous cyst
7419,7063,seborrhea,seborrhea
7420,75321,congen obst urtroplv jnc,congenital obstruction of ureteropelvic junction
7421,75322,cong obst ureteroves jnc,congenital obstruction of ureterovesical junction
7422,75323,congenital ureterocele,congenital ureterocele
7423,75329,obst def ren plv&urt nec,other obstructive defects of renal pelvis and ureter
7424,7533,kidney anomaly nec,other specified anomalies of kidney
7425,7534,ureteral anomaly nec,other specified anomalies of ureter
7426,7535,bladder exstrophy,exstrophy of urinary bladder
7427,7536,congen urethral stenosis,atresia and stenosis of urethra and bladder neck
7428,7537,anomalies of urachus,anomalies of urachus
7429,7538,cystourethral anom nec,other specified anomalies of bladder and urethra
7430,7539,urinary anomaly nos,unspecified anomaly of urinary system
7431,7540,cong skull/face/jaw def,"congenital musculoskeletal deformities of skull, face, and jaw"
7432,7541,congenital torticollis,congenital musculoskeletal deformities of sternocleidomastoid muscle
7433,7542,cong postural deformity,congenital musculoskeletal deformities of spine
7434,75430,"cong hip disloc, unilat","congenital dislocation of hip, unilateral"
7435,75431,"congen hip disloc, bilat","congenital dislocation of hip, bilateral"
7436,75432,"cong hip sublux, unilat","congenital subluxation of hip, unilateral"
7437,75433,"cong hip sublux, bilat","congenital subluxation of hip, bilateral"
7438,75435,cong hip disloc w sublux,congenital dislocation of one hip with subluxation of other hip
7439,75440,cong genu recurvatum,genu recurvatum
7440,75441,cong knee dislocation,congenital dislocation of knee (with genu recurvatum)
7441,75442,congen bowing of femur,congenital bowing of femur
7442,75443,cong bowing tibia/fibula,congenital bowing of tibia and fibula
7443,75444,cong bowing leg nos,congenital bowing of unspecified long bones of leg
7444,75450,talipes varus,talipes varus
7445,75451,talipes equinovarus,talipes equinovarus
7446,75452,metatarsus primus varus,metatarsus primus varus
7447,75453,metatarsus varus,metatarsus varus
7448,75459,cong varus foot def nec,other varus deformities of feet
7449,75460,talipes valgus,talipes valgus
7450,75461,congenital pes planus,congenital pes planus
7451,75462,talipes calcaneovalgus,talipes calcaneovalgus
7452,75469,cong valgus foot def nec,other valgus deformities of feet
7453,75470,talipes nos,"talipes, unspecified"
7454,75471,talipes cavus,talipes cavus
7455,75479,cong foot deform nec,other deformities of feet
7456,75481,pectus excavatum,pectus excavatum
7457,75482,pectus carinatum,pectus carinatum
7458,75489,nonteratogenic anom nec,other specified nonteratogenic anomalies
7459,75500,polydactyly nos,"polydactyly, unspecified digits"
7460,75501,"polydactyly, fingers",polydactyly of fingers
7461,75502,"polydactyly, toes",polydactyly of toes
7462,75510,"syndactyly, multiple/nos",syndactyly of multiple and unspecified sites
7463,75511,syndactyl fing-no fusion,syndactyly of fingers without fusion of bone
7464,75512,syndactyl fing w fusion,syndactyly of fingers with fusion of bone
7465,75513,syndactyl toe-no fusion,syndactyly of toes without fusion of bone
7466,75514,syndactyl toe w fusion,syndactyly of toes with fusion of bone
7467,75520,reduc deform up limb nos,unspecified reduction deformity of upper limb
7468,75521,transverse defic arm,transverse deficiency of upper limb
7469,75522,longitud defic arm nec,"longitudinal deficiency of upper limb, not elsewhere classified"
7470,75523,combin longit defic arm,"longitudinal deficiency, combined, involving humerus, radius, and ulna (complete or incomplete)"
7471,75524,longitudin defic humerus,"longitudinal deficiency, humeral, complete or partial (with or without distal deficiencies, incomplete)"
7472,75525,longitud defic radioulna,"longitudinal deficiency, radioulnar, complete or partial (with or without distal deficiencies, incomplete)"
7473,75526,longitud defic radius,"longitudinal deficiency, radial, complete or partial (with or without distal deficiencies, incomplete)"
7474,75527,longitudinal defic ulna,"longitudinal deficiency, ulnar, complete or partial (with or without distal deficiencies, incomplete)"
7475,75528,longitudinal defic hand,"longitudinal deficiency, carpals or metacarpals, complete or partial (with or without incomplete phalangeal deficiency)"
7476,75529,longitud defic phalanges,"longitudinal deficiency, phalanges, complete or partial"
7477,75530,reduction deform leg nos,unspecified reduction deformity of lower limb
7478,75531,transverse defic leg,transverse deficiency of lower limb
7479,75532,longitudin defic leg nec,"longitudinal deficiency of lower limb, not elsewhere classified"
7480,75533,comb longitudin def leg,"longitudinal deficiency, combined, involving femur, tibia, and fibula (complete or incomplete)"
7481,75534,longitudinal defic femur,"longitudinal deficiency, femoral, complete or partial (with or without distal deficiencies, incomplete)"
7482,75535,tibiofibula longit defic,"longitudinal deficiency, tibiofibular, complete or partial (with or without distal deficiencies, incomplete)"
7483,75536,longitudinal defic tibia,"longitudinal deficiency, tibia, complete or partial (with or without distal deficiencies, incomplete)"
7484,75537,longitudin defic fibula,"longitudinal deficiency, fibular, complete or partial (with or without distal deficiencies, incomplete)"
7485,67682,lactat dis nec-del w p/p,"other disorders of lactation, delivered, with mention of postpartum complication"
7486,67683,lactat dis nec-antepart,"other disorders of lactation, antepartum condition or complication"
7487,67684,lactat dis nec-postpart,"other disorders of lactation, postpartum condition or complication"
7488,67690,lactation dis nos-unspec,"unspecified disorder of lactation, unspecified as to episode of care or not applicable"
7489,67691,lactation dis nos-deliv,"unspecified disorder of lactation, delivered, with or without mention of antepartum condition"
7490,67692,lactat dis nos-del w p/p,"unspecified disorder of lactation, delivered, with mention of postpartum complication"
7491,67693,lactat dis nos-antepart,"unspecified disorder of lactation, antepartum condition or complication"
7492,67694,lactat dis nos-postpart,"unspecified disorder of lactation, postpartum condition or complication"
7493,677,late effct cmplcatn preg,"late effect of complication of pregnancy, childbirth, and the puerperium"
7494,67800,fetal hematologic-unspec,"fetal hematologic conditions, unspecified as to episode of care or not applicable"
7495,67801,fetal hematologic-deliv,"fetal hematologic conditions, delivered, with or without mention of antepartum condition"
7496,67803,fetal hematologic-ante,"fetal hematologic conditions, antepartum condition or complication"
7497,67810,fetal conjoin twins-unsp,"fetal conjoined twins, unspecified as to episode of care or not applicable"
7498,67811,fetal conjoin twins-del,"fetal conjoined twins, delivered, with or without mention of antepartum condition"
7499,67813,fetal conjoin twins-ante,"fetal conjoined twins, antepartum condition or complication"
7500,67900,mat comp in utero-unsp,"maternal complications from in utero procedure, unspecified as to episode of care or not applicable"
7501,67901,mat comp in utero-del,"maternal complications from in utero procedure, delivered, with or without mention of antepartum condition"
7502,67902,mat comp in utro-del-p/p,"maternal complications from in utero procedure, delivered, with mention of postpartum complication"
7503,67903,mat comp in utero-ante,"maternal complications from in utero procedure, antepartum condition or complication"
7504,67904,mat comp in utero-p/p,"maternal complications from in utero procedure, postpartum condition or complication"
7505,67910,fetal comp in utero-unsp,"fetal complications from in utero procedure, unspecified as to episode of care or not applicable"
7506,67911,fetal comp in utero-del,"fetal complications from in utero procedure, delivered, with or without mention of antepartum condition"
7507,67912,ftl cmp in utro-del-p/p,"fetal complications from in utero procedure, delivered, with mention of postpartum complication"
7508,67913,fetal comp in utero-ante,"fetal complications from in utero procedure, antepartum condition or complication"
7509,67914,fetal comp in utero-p/p,"fetal complications from in utero procedure, postpartum condition or complication"
7510,6800,carbuncle of face,carbuncle and furuncle of face
7511,6801,carbuncle of neck,carbuncle and furuncle of neck
7512,6802,carbuncle of trunk,carbuncle and furuncle of trunk
7513,6803,carbuncle of arm,carbuncle and furuncle of upper arm and forearm
7514,6804,carbuncle of hand,carbuncle and furuncle of hand
7515,6805,carbuncle of buttock,carbuncle and furuncle of buttock
7516,6806,carbuncle of leg,"carbuncle and furuncle of leg, except foot"
7517,6807,carbuncle of foot,carbuncle and furuncle of foot
7518,6808,"carbuncle, site nec",carbuncle and furuncle of other specified sites
7519,6809,carbuncle nos,carbuncle and furuncle of unspecified site
7520,68100,"cellulitis, finger nos","cellulitis and abscess of finger, unspecified"
7521,68101,felon,felon
7522,68102,onychia of finger,onychia and paronychia of finger
7523,68110,"cellulitis, toe nos","cellulitis and abscess of toe, unspecified"
7524,68111,onychia of toe,onychia and paronychia of toe
7525,6819,cellulitis of digit nos,cellulitis and abscess of unspecified digit
7526,6820,cellulitis of face,cellulitis and abscess of face
7527,6821,cellulitis of neck,cellulitis and abscess of neck
7528,6822,cellulitis of trunk,cellulitis and abscess of trunk
7529,6823,cellulitis of arm,cellulitis and abscess of upper arm and forearm
7530,6824,cellulitis of hand,"cellulitis and abscess of hand, except fingers and thumb"
7531,6825,cellulitis of buttock,cellulitis and abscess of buttock
7532,6826,cellulitis of leg,"cellulitis and abscess of leg, except foot"
7533,6827,cellulitis of foot,"cellulitis and abscess of foot, except toes"
7534,6828,"cellulitis, site nec",cellulitis and abscess of other specified sites
7535,6829,cellulitis nos,cellulitis and abscess of unspecified sites
7536,683,acute lymphadenitis,acute lymphadenitis
7537,684,impetigo,impetigo
7538,6850,pilonidal cyst w abscess,pilonidal cyst with abscess
7539,6851,pilonidal cyst w/o absc,pilonidal cyst without mention of abscess
7540,68600,pyoderma nos,"pyoderma, unspecified"
7541,7443,ear anomaly nos,unspecified anomaly of ear
7542,74441,branch cleft sinus/fistu,branchial cleft sinus or fistula
7543,74442,branchial cleft cyst,branchial cleft cyst
7544,74443,cervical auricle,cervical auricle
7545,74446,preauricular sinus/fistu,preauricular sinus or fistula
7546,74447,preauricular cyst,preauricular cyst
7547,74449,branchial cleft anom nec,other branchial cleft cyst or fistula; preauricular sinus
7548,7445,webbing of neck,webbing of neck
7549,74481,macrocheilia,macrocheilia
7550,74482,microcheilia,microcheilia
7551,74483,macrostomia,macrostomia
7552,74484,microstomia,microstomia
7553,74489,cong face/neck anom nec,other specified congenital anomalies of face and neck
7554,7449,cong face/neck anom nos,unspecified congenital anomalies of face and neck
7555,7450,common truncus,common truncus
7556,74510,compl transpos great ves,complete transposition of great vessels
7557,74511,double outlet rt ventric,double outlet right ventricle
7558,74512,correct transpos grt ves,corrected transposition of great vessels
7559,74519,transpos great vess nec,other transposition of great vessels
7560,7452,tetralogy of fallot,tetralogy of fallot
7561,7453,common ventricle,common ventricle
7562,7454,ventricular sept defect,ventricular septal defect
7563,7455,secundum atrial sept def,ostium secundum type atrial septal defect
7564,74560,endocard cushion def nos,"endocardial cushion defect, unspecified type"
7565,74561,ostium primum defect,ostium primum defect
7566,74569,endocard cushion def nec,other endocardial cushion defects
7567,7457,cor biloculare,cor biloculare
7568,7458,septal closure anom nec,other bulbus cordis anomalies and anomalies of cardiac septal closure
7569,7459,septal closure anom nos,unspecified defect of septal closure
7570,74600,pulmonary valve anom nos,"congenital pulmonary valve anomaly, unspecified"
7571,74601,cong pulmon valv atresia,"atresia of pulmonary valve, congenital"
7572,74602,cong pulmon valve stenos,"stenosis of pulmonary valve, congenital"
7573,74609,pulmonary valve anom nec,other congenital anomalies of pulmonary valve
7574,7461,cong tricusp atres/sten,"tricuspid atresia and stenosis, congenital"
7575,7462,ebstein's anomaly,ebstein's anomaly
7576,7463,cong aorta valv stenosis,congenital stenosis of aortic valve
7577,7464,cong aorta valv insuffic,congenital insufficiency of aortic valve
7578,7465,congen mitral stenosis,congenital mitral stenosis
7579,7466,cong mitral insufficienc,congenital mitral insufficiency
7580,7467,hypoplas left heart synd,hypoplastic left heart syndrome
7581,74681,cong subaortic stenosis,subaortic stenosis
7582,74682,cor triatriatum,cor triatriatum
7583,74683,infundib pulmon stenosis,infundibular pulmonic stenosis
7584,74684,obstruct heart anom nec,"obstructive anomalies of heart, not elsewhere classified"
7585,74685,coronary artery anomaly,coronary artery anomaly
7586,74686,congenital heart block,congenital heart block
7587,74687,malposition of heart,malposition of heart and cardiac apex
7588,74689,cong heart anomaly nec,other specified congenital anomalies of heart
7589,7469,cong heart anomaly nos,unspecified congenital anomaly of heart
7590,7470,patent ductus arteriosus,patent ductus arteriosus
7591,74710,coarctation of aorta,coarctation of aorta (preductal) (postductal)
7592,74711,interrupt of aortic arch,interruption of aortic arch
7593,74720,cong anom of aorta nos,"anomaly of aorta, unspecified"
7594,74721,anomalies of aortic arch,anomalies of aortic arch
7595,74722,aortic atresia/stenosis,atresia and stenosis of aorta
7596,74729,cong anom of aorta nec,other anomalies of aorta
7597,74731,pulmon art coarct/atres,pulmonary artery coarctation and atresia
7598,74732,pulmonary av malformatn,pulmonary arteriovenous malformation
7599,74739,oth anom pul artery/circ,other anomalies of pulmonary artery and pulmonary circulation
7600,74740,great vein anomaly nos,"anomaly of great veins, unspecified"
7601,74741,tot anom pulm ven connec,total anomalous pulmonary venous connection
7602,74742,part anom pulm ven conn,partial anomalous pulmonary venous connection
7603,74749,great vein anomaly nec,other anomalies of great veins
7604,7475,umbilical artery absence,absence or hypoplasia of umbilical artery
7605,74760,unsp prpherl vasc anomal,"anomaly of the peripheral vascular system, unspecified site"
7606,74761,gstrontest vesl anomaly,gastrointestinal vessel anomaly
7607,74762,renal vessel anomaly,renal vessel anomaly
7608,74763,upr limb vessel anomaly,upper limb vessel anomaly
7609,74764,lwr limb vessel anomaly,lower limb vessel anomaly
7610,74769,oth spcf prph vscl anoml,anomalies of other specified sites of peripheral vascular system
7611,74781,cerebrovascular anomaly,anomalies of cerebrovascular system
7612,74782,spinal vessel anomaly,spinal vessel anomaly
7613,74783,persistent fetal circ,persistent fetal circulation
7614,74789,circulatory anomaly nec,other specified anomalies of circulatory system
7615,7479,circulatory anomaly nos,unspecified anomaly of circulatory system
7616,7480,choanal atresia,choanal atresia
7617,7481,nose anomaly nec,other anomalies of nose
7618,7482,laryngeal web,web of larynx
7619,7483,laryngotrach anomaly nec,"other anomalies of larynx, trachea, and bronchus"
7620,7484,congenital cystic lung,congenital cystic lung
7621,7485,agenesis of lung,"agenesis, hypoplasia, and dysplasia of lung"
7622,74860,lung anomaly nos,"anomaly of lung, unspecified"
7623,74861,congen bronchiectasis,congenital bronchiectasis
7624,74869,lung anomaly nec,other congenital anomalies of lung
7625,7488,respiratory anomaly nec,other specified anomalies of respiratory system
7626,7489,respiratory anomaly nos,unspecified anomaly of respiratory system
7627,74900,cleft palate nos,"cleft palate, unspecified"
7628,74901,unilat cleft palate-comp,"cleft palate, unilateral, complete"
7629,74902,unilat cleft palate-inc,"cleft palate, unilateral, incomplete"
7630,74903,bilat cleft palate-compl,"cleft palate, bilateral, complete"
7631,74904,bilat cleft palate-inc,"cleft palate, bilateral, incomplete"
7632,74910,cleft lip nos,"cleft lip, unspecified"
7633,74911,unilat cleft lip-compl,"cleft lip, unilateral, complete"
7634,7956,false pos sero test-syph,false positive serological test for syphilis
7635,79571,nonspcf serlgc evdnc hiv,nonspecific serologic evidence of human immunodeficiency virus [hiv]
7636,79579,oth unspcf nspf imun fnd,other and unspecified nonspecific immunological findings
7637,79581,elev ca-embryoic antigen,elevated carcinoembryonic antigen [cea]
7638,79582,elev ca antigen 125,elevated cancer antigen 125 [ca 125]
7639,79589,abnorml tumor marker nec,other abnormal tumor markers
7640,7960,abn toxicologic finding,nonspecific abnormal toxicological findings
7641,7961,abnormal reflex,abnormal reflex
7642,7962,elev bl pres w/o hypertn,elevated blood pressure reading without diagnosis of hypertension
7643,7963,low blood press reading,nonspecific low blood pressure reading
7644,7964,abn clinical finding nec,other abnormal clinical findings
7645,7965,abn find antenatl screen,abnormal finding on antenatal screening
7646,7966,abnorm neonate screening,abnormal findings on neonatal screening
7647,79670,abn gland pap smear anus,abnormal glandular papanicolaou smear of anus
7648,79671,pap smear anus w asc-us,papanicolaou smear of anus with atypical squamous cells of undetermined significance (asc-us)
7649,79672,pap smear anus w asc-h,papanicolaou smear of anus with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (asc-h)
7650,79673,pap smear anus w lgsil,papanicolaou smear of anus with low grade squamous intraepithelial lesion (lgsil)
7651,79674,pap smear anus w hgsil,papanicolaou smear of anus with high grade squamous intraepithelial lesion (hgsil)
7652,79675,anal hi risk hpv-dna pos,anal high risk human papillomavirus (hpv) dna test positive
7653,79676,pap smr anus-cytol malig,papanicolaou smear of anus with cytologic evidence of malignancy
7654,79677,sat anal smr-no trnsfrm,satisfactory anal smear but lacking transformation zone
7655,79678,anal cytolgy smr unsatis,unsatisfactory anal cytology smear
7656,79679,oth abn pap smr anus/hpv,other abnormal papanicolaou smear of anus and anal hpv
7657,7969,abnormal findings nec,other nonspecific abnormal findings
7658,797,senility w/o psychosis,senility without mention of psychosis
7659,7980,sudden infant death synd,sudden infant death syndrome
7660,7981,instantaneous death,instantaneous death
7661,7982,death within 24 hr sympt,"death occurring in less than 24 hours from onset of symptoms, not otherwise explained"
7662,7989,unattended death,unattended death
7663,79901,asphyxia,asphyxia
7664,79902,hypoxemia,hypoxemia
7665,7991,respiratory arrest,respiratory arrest
7666,79921,nervousness,nervousness
7667,79922,irritability,irritability
7668,79923,impulsiveness,impulsiveness
7669,79924,emotional lability,emotional lability
7670,79925,demoralization & apathy,demoralization and apathy
7671,79929,emotional state sym nec,other signs and symptoms involving emotional state
7672,7993,debility nos,"debility, unspecified"
7673,7994,cachexia,cachexia
7674,79951,attn/concentrate deficit,attention or concentration deficit
7675,79952,cog communicate deficit,cognitive communication deficit
7676,79953,visuospatial deficit,visuospatial deficit
7677,79954,psychomotor deficit,psychomotor deficit
7678,82300,fx upper end tibia-close,closed fracture of upper end of tibia alone
7679,82301,fx upper end fibula-clos,closed fracture of upper end of fibula alone
7680,82302,fx up tibia w fibula-cl,closed fracture of upper end of fibula with tibia
7681,82310,fx upper end tibia-open,open fracture of upper end of tibia alone
7682,82311,fx upper end fibula-open,open fracture of upper end of fibula alone
7683,82312,fx up tibia w fibula-opn,open fracture of upper end of fibula with tibia
7684,82320,fx shaft tibia-closed,closed fracture of shaft of tibia alone
7685,82321,fx shaft fibula-closed,closed fracture of shaft of fibula alone
7686,82322,fx shaft fib w tib-clos,closed fracture of shaft of fibula with tibia
7687,82330,fx tibia shaft-open,open fracture of shaft of tibia alone
